chrom	start	end	nSites	recombRate
b'Chromosome_Z_RagTag'	19610000	19663000	175	1.1696087452293347e-09
b'Chromosome_Z_RagTag'	19663000	19716000	103	1.2598101515277733e-09
b'Chromosome_Z_RagTag'	19716000	19769000	98	1.0085109975124245e-09
b'Chromosome_Z_RagTag'	19769000	19822000	102	7.234481913431097e-10
b'Chromosome_Z_RagTag'	19822000	19875000	125	3.1742970477206906e-09
b'Chromosome_Z_RagTag'	19875000	19928000	210	3.0015363256352354e-09
b'Chromosome_Z_RagTag'	19928000	19981000	158	1.0694042394101564e-09
b'Chromosome_Z_RagTag'	19981000	20034000	175	4.9750930066664245e-09
b'Chromosome_Z_RagTag'	20034000	20087000	177	2.4265076792684714e-09
b'Chromosome_Z_RagTag'	20087000	20140000	215	4.542580929881744e-09
b'Chromosome_Z_RagTag'	20140000	20193000	239	4.35370629619121e-09
b'Chromosome_Z_RagTag'	20193000	20246000	189	3.1078171305287793e-09
b'Chromosome_Z_RagTag'	20246000	20299000	207	3.775124760018656e-09
b'Chromosome_Z_RagTag'	20299000	20352000	161	7.862249925796557e-10
b'Chromosome_Z_RagTag'	20352000	20405000	147	1.5989581537918777e-09
b'Chromosome_Z_RagTag'	20405000	20458000	190	5.205225666624576e-10
b'Chromosome_Z_RagTag'	20458000	20511000	138	3.25104406827547e-09
b'Chromosome_Z_RagTag'	20511000	20564000	144	2.224730675926586e-09
b'Chromosome_Z_RagTag'	20564000	20617000	117	1.79033551258405e-09
b'Chromosome_Z_RagTag'	20617000	20670000	103	2.6543279399066425e-09
b'Chromosome_Z_RagTag'	20670000	20723000	133	3.9116449581601366e-10
b'Chromosome_Z_RagTag'	20723000	20776000	169	2.332058336057572e-09
b'Chromosome_Z_RagTag'	20776000	20829000	117	2.2239834456216175e-09
b'Chromosome_Z_RagTag'	20829000	20882000	90	2.8515724512966472e-09
b'Chromosome_Z_RagTag'	20882000	20935000	124	1.940493463506118e-09
b'Chromosome_Z_RagTag'	20935000	20988000	125	2.7011149345397263e-09
b'Chromosome_Z_RagTag'	20988000	21041000	113	1.7635204403729516e-09
b'Chromosome_Z_RagTag'	21041000	21094000	74	1.8743289503111706e-09
b'Chromosome_Z_RagTag'	21094000	21147000	67	2.6195743435231188e-09
b'Chromosome_Z_RagTag'	21147000	21200000	102	2.6682735874923987e-10
b'Chromosome_Z_RagTag'	21200000	21253000	60	1.3324527094166033e-09
b'Chromosome_Z_RagTag'	21253000	21306000	89	2.520327691925938e-09
b'Chromosome_Z_RagTag'	21306000	21359000	98	9.621049461366829e-10
b'Chromosome_Z_RagTag'	21359000	21412000	83	7.21062538626329e-10
b'Chromosome_Z_RagTag'	21412000	21465000	100	3.1103365802568262e-09
b'Chromosome_Z_RagTag'	21465000	21518000	81	1.7235495288191053e-09
b'Chromosome_Z_RagTag'	21518000	21571000	103	2.7626936497297175e-09
b'Chromosome_Z_RagTag'	21571000	21624000	135	6.9149954528897e-10
b'Chromosome_Z_RagTag'	21624000	21677000	126	2.855165409288674e-09
b'Chromosome_Z_RagTag'	21677000	21730000	143	6.130819679916026e-10
b'Chromosome_Z_RagTag'	21730000	21783000	738	0
b'Chromosome_Z_RagTag'	21783000	21836000	165	2.3882601725037346e-09
b'Chromosome_Z_RagTag'	21836000	21889000	152	2.6705957417137246e-09
b'Chromosome_Z_RagTag'	21889000	21942000	144	1.4646726416003151e-09
b'Chromosome_Z_RagTag'	21942000	21995000	177	3.3836810671366366e-09
b'Chromosome_Z_RagTag'	21995000	22048000	106	2.9648244705214484e-09
b'Chromosome_Z_RagTag'	22048000	22101000	113	8.143039264881649e-10
b'Chromosome_Z_RagTag'	22101000	22154000	136	5.220940905686367e-10
b'Chromosome_Z_RagTag'	22154000	22207000	108	1.0043377599914128e-09
b'Chromosome_Z_RagTag'	22207000	22260000	58	1.6471672735482426e-09
b'Chromosome_Z_RagTag'	22260000	22313000	84	2.8382900248522512e-09
b'Chromosome_Z_RagTag'	22313000	22366000	67	1.6345452039076838e-09
b'Chromosome_Z_RagTag'	22366000	22419000	53	2.1172221770789598e-09
b'Chromosome_Z_RagTag'	22419000	22472000	55	2.4843201031475124e-09
b'Chromosome_Z_RagTag'	22525000	22578000	64	2.4423489144557133e-09
b'Chromosome_Z_RagTag'	22578000	22631000	77	3.1410296973779497e-09
b'Chromosome_Z_RagTag'	22631000	22684000	77	8.254123878899653e-10
b'Chromosome_Z_RagTag'	22684000	22737000	81	3.55571181352507e-10
b'Chromosome_Z_RagTag'	22737000	22790000	57	8.077677297363821e-10
b'Chromosome_Z_RagTag'	22790000	22843000	54	1.8578467423393916e-09
b'Chromosome_Z_RagTag'	22843000	22896000	62	1.3533446635839026e-09
b'Chromosome_Z_RagTag'	22949000	23002000	71	2.1671586020673416e-09
b'Chromosome_Z_RagTag'	23002000	23055000	73	1.0647733499212802e-09
b'Chromosome_Z_RagTag'	23055000	23108000	117	8.192648170861003e-10
b'Chromosome_Z_RagTag'	23108000	23161000	92	8.362234700688456e-10
b'Chromosome_Z_RagTag'	23161000	23214000	148	1.3108147068967319e-09
b'Chromosome_Z_RagTag'	23214000	23267000	119	2.7032783211083746e-09
b'Chromosome_Z_RagTag'	23267000	23320000	130	4.0821116011877575e-09
b'Chromosome_Z_RagTag'	23320000	23373000	100	9.636431389852848e-10
b'Chromosome_Z_RagTag'	23373000	23426000	127	3.0697263506517976e-09
b'Chromosome_Z_RagTag'	23426000	23479000	99	5.863270571574783e-10
b'Chromosome_Z_RagTag'	23479000	23532000	136	3.150254954026655e-09
b'Chromosome_Z_RagTag'	23532000	23585000	111	1.186985809360386e-09
b'Chromosome_Z_RagTag'	23585000	23638000	117	3.732403799824235e-09
b'Chromosome_Z_RagTag'	23638000	23691000	134	3.0614935203326824e-09
b'Chromosome_Z_RagTag'	23691000	23744000	121	2.0148107297453278e-09
b'Chromosome_Z_RagTag'	23744000	23797000	120	2.01190667270751e-09
b'Chromosome_Z_RagTag'	23797000	23850000	91	1.4593251343735353e-09
b'Chromosome_Z_RagTag'	23850000	23903000	84	2.1033212349455566e-09
b'Chromosome_Z_RagTag'	23903000	23956000	113	2.633132578559202e-09
b'Chromosome_Z_RagTag'	23956000	24009000	114	1.7795376682720087e-09
b'Chromosome_Z_RagTag'	24009000	24062000	101	2.4681761385057175e-10
b'Chromosome_Z_RagTag'	24062000	24115000	102	1.8939705170383775e-09
b'Chromosome_Z_RagTag'	24115000	24168000	81	1.0850535255282317e-09
b'Chromosome_Z_RagTag'	24168000	24221000	96	8.155511226567873e-10
b'Chromosome_Z_RagTag'	24221000	24274000	73	1.2207877567719932e-09
b'Chromosome_Z_RagTag'	24274000	24327000	126	1.151758427358787e-09
b'Chromosome_Z_RagTag'	24327000	24380000	139	2.0854534241795435e-09
b'Chromosome_Z_RagTag'	24380000	24433000	138	1.4858912874099638e-09
b'Chromosome_Z_RagTag'	24433000	24486000	111	2.317095055110335e-09
b'Chromosome_Z_RagTag'	24486000	24539000	107	1.950119756602903e-09
b'Chromosome_Z_RagTag'	24539000	24592000	160	5.894190446263141e-10
b'Chromosome_Z_RagTag'	24592000	24645000	96	1.193145908859652e-09
b'Chromosome_Z_RagTag'	24645000	24698000	87	5.419371801794202e-10
b'Chromosome_Z_RagTag'	24698000	24751000	141	3.5828563273148797e-09
b'Chromosome_Z_RagTag'	24751000	24804000	162	2.47247835847902e-09
b'Chromosome_Z_RagTag'	24804000	24857000	245	3.6652599651968925e-09
b'Chromosome_Z_RagTag'	24857000	24910000	694	0
b'Chromosome_Z_RagTag'	24910000	24963000	157	1.8977444910399042e-09
b'Chromosome_Z_RagTag'	24963000	25016000	162	2.1853023987179013e-09
b'Chromosome_Z_RagTag'	25016000	25069000	168	2.011972625651226e-09
b'Chromosome_Z_RagTag'	25069000	25122000	115	2.8539677960230785e-09
b'Chromosome_Z_RagTag'	25122000	25175000	90	6.549188277935573e-10
b'Chromosome_Z_RagTag'	25175000	25228000	108	1.3497756401279019e-09
b'Chromosome_Z_RagTag'	25228000	25281000	134	6.470255133002923e-10
b'Chromosome_Z_RagTag'	25281000	25334000	103	2.8716741520917507e-09
b'Chromosome_Z_RagTag'	25334000	25387000	120	7.438094488844505e-10
b'Chromosome_Z_RagTag'	25387000	25440000	162	4.779588061367511e-10
b'Chromosome_Z_RagTag'	25440000	25493000	124	3.8855261741057267e-10
b'Chromosome_Z_RagTag'	25493000	25546000	144	9.663219158963594e-10
b'Chromosome_Z_RagTag'	25546000	25599000	159	1.8377000091579874e-09
b'Chromosome_Z_RagTag'	25599000	25652000	163	1.4991022057343814e-09
b'Chromosome_Z_RagTag'	25652000	25705000	148	3.3177916976851538e-09
b'Chromosome_Z_RagTag'	25705000	25758000	126	3.678777422875302e-09
b'Chromosome_Z_RagTag'	25758000	25811000	116	1.6119181436225512e-09
b'Chromosome_Z_RagTag'	25811000	25864000	86	9.961364287036602e-10
b'Chromosome_Z_RagTag'	25864000	25917000	73	2.3558591932675136e-09
b'Chromosome_Z_RagTag'	25917000	25970000	64	5.484199526828884e-10
b'Chromosome_Z_RagTag'	25970000	26023000	78	3.316468101171472e-10
b'Chromosome_Z_RagTag'	26023000	26076000	119	1.1632462954798142e-09
b'Chromosome_Z_RagTag'	26076000	26129000	279	3.555286310662385e-10
b'Chromosome_Z_RagTag'	26129000	26182000	114	1.9576025790289175e-09
b'Chromosome_Z_RagTag'	26182000	26235000	804	0
b'Chromosome_Z_RagTag'	26235000	26288000	320	3.6935389002252683e-09
b'Chromosome_Z_RagTag'	26288000	26341000	170	1.025075823956708e-09
b'Chromosome_Z_RagTag'	26341000	26394000	107	5.065826200999749e-10
b'Chromosome_Z_RagTag'	26394000	26447000	142	1.0648929635037902e-09
b'Chromosome_Z_RagTag'	26447000	26500000	107	7.336051810658536e-10
b'Chromosome_Z_RagTag'	26500000	26553000	131	8.94952320738392e-10
b'Chromosome_Z_RagTag'	26553000	26606000	124	6.812019032310616e-10
b'Chromosome_Z_RagTag'	26606000	26659000	158	1.8255766052334462e-09
b'Chromosome_Z_RagTag'	26659000	26712000	147	1.612664428365603e-09
b'Chromosome_Z_RagTag'	26712000	26765000	96	2.122737876131739e-09
b'Chromosome_Z_RagTag'	26765000	26818000	121	4.404621082275666e-09
b'Chromosome_Z_RagTag'	26818000	26871000	111	1.0488136831039246e-09
b'Chromosome_Z_RagTag'	26871000	26924000	103	1.5014081948596486e-09
b'Chromosome_Z_RagTag'	26924000	26977000	131	1.0417768113170504e-09
b'Chromosome_Z_RagTag'	26977000	27030000	96	3.6400488448138105e-10
b'Chromosome_Z_RagTag'	27030000	27083000	93	1.3256179514895037e-09
b'Chromosome_Z_RagTag'	27083000	27136000	98	0
b'Chromosome_Z_RagTag'	27136000	27189000	76	6.407138875038147e-10
b'Chromosome_Z_RagTag'	27189000	27242000	140	1.6091435103721335e-09
b'Chromosome_Z_RagTag'	27242000	27295000	133	7.141727017175597e-10
b'Chromosome_Z_RagTag'	27295000	27348000	127	7.57096012162234e-10
b'Chromosome_Z_RagTag'	27348000	27401000	141	3.774982894285245e-10
b'Chromosome_Z_RagTag'	27401000	27454000	62	1.1156847674414063e-09
b'Chromosome_Z_RagTag'	27454000	27507000	106	1.0191778814989508e-09
b'Chromosome_Z_RagTag'	27507000	27560000	82	3.574881325136622e-09
b'Chromosome_Z_RagTag'	27560000	27613000	79	1.0774696738240981e-10
b'Chromosome_Z_RagTag'	27613000	27666000	53	6.216910728560939e-10
b'Chromosome_Z_RagTag'	27666000	27719000	65	1.4473030237693607e-09
b'Chromosome_Z_RagTag'	27719000	27772000	54	1.036437932342764e-09
b'Chromosome_Z_RagTag'	27772000	27825000	69	3.585169747965839e-09
b'Chromosome_Z_RagTag'	27825000	27878000	59	0
b'Chromosome_Z_RagTag'	27878000	27931000	87	1.2288654558390881e-09
b'Chromosome_Z_RagTag'	27931000	27984000	73	1.5234439520126602e-10
b'Chromosome_Z_RagTag'	27984000	28037000	72	9.901640232449335e-10
b'Chromosome_Z_RagTag'	28037000	28090000	107	8.229494354864637e-10
b'Chromosome_Z_RagTag'	28090000	28143000	108	1.18494434118142e-09
b'Chromosome_Z_RagTag'	28143000	28196000	95	7.119534678981843e-10
b'Chromosome_Z_RagTag'	28196000	28249000	138	8.809390931273362e-10
b'Chromosome_Z_RagTag'	28249000	28302000	148	1.2870201140344906e-09
b'Chromosome_Z_RagTag'	28302000	28355000	132	9.073696762239041e-10
b'Chromosome_Z_RagTag'	28355000	28408000	95	1.4616246227606227e-09
b'Chromosome_Z_RagTag'	28408000	28461000	95	2.4296808668669366e-09
b'Chromosome_Z_RagTag'	28461000	28514000	128	2.2300440247291115e-09
b'Chromosome_Z_RagTag'	28514000	28567000	168	2.1188750193100075e-09
b'Chromosome_Z_RagTag'	28567000	28620000	196	4.732574722850527e-10
b'Chromosome_Z_RagTag'	28620000	28673000	112	4.14440447966739e-10
b'Chromosome_Z_RagTag'	28673000	28726000	104	8.541510876261137e-10
b'Chromosome_Z_RagTag'	28726000	28779000	100	1.2390222091713522e-09
b'Chromosome_Z_RagTag'	28779000	28832000	114	1.9904148776990666e-09
b'Chromosome_Z_RagTag'	28832000	28885000	92	3.1878637928140274e-09
b'Chromosome_Z_RagTag'	28885000	28938000	82	2.6193651379489656e-09
b'Chromosome_Z_RagTag'	28938000	28991000	56	1.3687561408798335e-09
b'Chromosome_Z_RagTag'	28991000	29044000	51	5.335642294037182e-10
b'Chromosome_Z_RagTag'	29044000	29097000	86	1.118996125275004e-09
b'Chromosome_Z_RagTag'	29097000	29150000	64	1.64539316300133e-09
b'Chromosome_Z_RagTag'	29150000	29203000	67	4.733238980097271e-10
b'Chromosome_Z_RagTag'	29203000	29256000	85	3.333928273227432e-09
b'Chromosome_Z_RagTag'	29256000	29309000	70	4.068820782881347e-09
b'Chromosome_Z_RagTag'	29309000	29362000	71	0
b'Chromosome_Z_RagTag'	29362000	29415000	75	1.8068808644655668e-10
b'Chromosome_Z_RagTag'	29415000	29468000	83	2.1781612787296695e-09
b'Chromosome_Z_RagTag'	29468000	29521000	86	1.0215131830436477e-09
b'Chromosome_Z_RagTag'	29521000	29574000	70	2.4838555958557494e-09
b'Chromosome_Z_RagTag'	29574000	29627000	61	9.08023768680041e-10
b'Chromosome_Z_RagTag'	29627000	29680000	80	1.0888116890194191e-10
b'Chromosome_Z_RagTag'	29680000	29733000	76	2.327789714978175e-09
b'Chromosome_Z_RagTag'	29733000	29786000	60	1.4939770237533537e-09
b'Chromosome_Z_RagTag'	29786000	29839000	65	8.59385954789522e-10
b'Chromosome_Z_RagTag'	29839000	29892000	60	1.384374932626083e-09
b'Chromosome_Z_RagTag'	29892000	29945000	99	2.778310254864034e-09
b'Chromosome_Z_RagTag'	29945000	29998000	76	1.626300613162225e-09
b'Chromosome_Z_RagTag'	30051000	30104000	66	3.111981621602058e-09
b'Chromosome_Z_RagTag'	30104000	30157000	77	1.3353955344930208e-09
b'Chromosome_Z_RagTag'	30157000	30210000	85	8.149736207159332e-10
b'Chromosome_Z_RagTag'	30210000	30263000	87	1.3142040735884882e-09
b'Chromosome_Z_RagTag'	30263000	30316000	69	2.1251582782489727e-09
b'Chromosome_Z_RagTag'	30316000	30369000	86	1.7668543734973194e-09
b'Chromosome_Z_RagTag'	30369000	30422000	94	1.7353247295676835e-09
b'Chromosome_Z_RagTag'	30422000	30475000	72	1.127684893731009e-09
b'Chromosome_Z_RagTag'	30475000	30528000	80	1.2589019393064225e-09
b'Chromosome_Z_RagTag'	30793000	30846000	66	1.1655650496909622e-09
b'Chromosome_Z_RagTag'	30846000	30899000	83	0
b'Chromosome_Z_RagTag'	30899000	30952000	109	5.650452950898645e-10
b'Chromosome_Z_RagTag'	31270000	31323000	52	5.841962333773491e-10
b'Chromosome_Z_RagTag'	31323000	31376000	52	1.1720381301847803e-09
b'Chromosome_Z_RagTag'	31482000	31535000	100	1.134474501076568e-09
b'Chromosome_Z_RagTag'	31694000	31747000	52	1.1885932646194137e-09
b'Chromosome_Z_RagTag'	31853000	31906000	54	8.144450516042881e-10
b'Chromosome_Z_RagTag'	31906000	31959000	68	9.523252356188524e-10
b'Chromosome_Z_RagTag'	32012000	32065000	71	1.0552357032542208e-09
b'Chromosome_Z_RagTag'	32224000	32277000	129	8.230179887254514e-10
b'Chromosome_Z_RagTag'	32277000	32330000	137	1.13460971643071e-09
b'Chromosome_Z_RagTag'	32383000	32436000	51	8.053395267333325e-10
b'Chromosome_Z_RagTag'	32807000	32860000	54	4.888895018981415e-10
b'Chromosome_Z_RagTag'	32913000	32966000	75	4.6286125539728916e-10
b'Chromosome_Z_RagTag'	33072000	33125000	71	7.138554656943811e-10
b'Chromosome_Z_RagTag'	33284000	33337000	108	4.989687191532054e-10
b'Chromosome_Z_RagTag'	33867000	33920000	86	1.0262913438011083e-09
b'Chromosome_Z_RagTag'	34079000	34132000	101	8.875788289090388e-10
b'Chromosome_Z_RagTag'	34132000	34185000	127	1.2609457713901807e-09
b'Chromosome_Z_RagTag'	34185000	34238000	74	8.4376148967177e-10
b'Chromosome_Z_RagTag'	34291000	34344000	229	4.5544190381495783e-10
b'Chromosome_Z_RagTag'	34450000	34503000	68	6.458712185900227e-10
b'Chromosome_Z_RagTag'	34927000	34980000	133	5.897769398119273e-10
b'Chromosome_Z_RagTag'	35086000	35139000	67	4.598836809204189e-10
b'Chromosome_Z_RagTag'	35139000	35192000	93	9.40050896373298e-10
b'Chromosome_Z_RagTag'	35192000	35245000	65	1.5072606598019176e-10
b'Chromosome_Z_RagTag'	35245000	35298000	61	6.833748045165006e-10
b'Chromosome_Z_RagTag'	35298000	35351000	97	1.935064874344949e-09
b'Chromosome_Z_RagTag'	35351000	35404000	150	2.603148869266364e-09
b'Chromosome_Z_RagTag'	35404000	35457000	93	2.950887774328056e-09
b'Chromosome_Z_RagTag'	35457000	35510000	71	2.262792970750816e-09
b'Chromosome_Z_RagTag'	35510000	35563000	124	1.1162497406868588e-09
b'Chromosome_Z_RagTag'	35563000	35616000	92	2.8489070895452714e-09
b'Chromosome_Z_RagTag'	35616000	35669000	68	1.2484416605987773e-09
b'Chromosome_Z_RagTag'	35669000	35722000	58	0
b'Chromosome_Z_RagTag'	35722000	35775000	90	2.4380607911617766e-09
b'Chromosome_Z_RagTag'	35775000	35828000	104	4.508445817741376e-10
b'Chromosome_Z_RagTag'	35828000	35881000	93	1.5578718337616016e-09
b'Chromosome_Z_RagTag'	35881000	35934000	73	1.4211152413467737e-10
b'Chromosome_Z_RagTag'	35934000	35987000	104	8.115315389473e-10
b'Chromosome_Z_RagTag'	35987000	36040000	130	4.767517963496046e-10
b'Chromosome_Z_RagTag'	36040000	36093000	124	4.291337709866513e-10
b'Chromosome_Z_RagTag'	36093000	36146000	81	0
b'Chromosome_Z_RagTag'	36146000	36199000	93	8.377921572892737e-10
b'Chromosome_Z_RagTag'	36199000	36252000	74	0
b'Chromosome_Z_RagTag'	36252000	36305000	133	1.8169793198929183e-09
b'Chromosome_Z_RagTag'	36305000	36358000	113	2.590752552533507e-09
b'Chromosome_Z_RagTag'	36358000	36411000	110	1.2896317560494526e-09
b'Chromosome_Z_RagTag'	36411000	36464000	119	1.5023055331189533e-09
b'Chromosome_Z_RagTag'	36464000	36517000	84	1.8608444100069996e-09
b'Chromosome_Z_RagTag'	36517000	36570000	117	3.803189006271603e-10
b'Chromosome_Z_RagTag'	36570000	36623000	108	2.964593781065453e-10
b'Chromosome_Z_RagTag'	36623000	36676000	109	2.8606717985692947e-10
b'Chromosome_Z_RagTag'	36676000	36729000	86	1.4222075740997035e-09
b'Chromosome_Z_RagTag'	36729000	36782000	93	1.7117473795558904e-09
b'Chromosome_Z_RagTag'	36782000	36835000	82	1.2395796179214683e-09
b'Chromosome_Z_RagTag'	36835000	36888000	59	8.022276824642377e-10
b'Chromosome_Z_RagTag'	36888000	36941000	73	2.434247013016264e-10
b'Chromosome_Z_RagTag'	36941000	36994000	97	3.158056903599683e-09
b'Chromosome_Z_RagTag'	36994000	37047000	88	2.7740223088629568e-09
b'Chromosome_Z_RagTag'	37047000	37100000	83	1.4966000125113206e-09
b'Chromosome_Z_RagTag'	37100000	37153000	82	1.1390136710594879e-09
b'Chromosome_Z_RagTag'	37153000	37206000	96	1.6373723158444993e-09
b'Chromosome_Z_RagTag'	37206000	37259000	128	9.96069530198027e-10
b'Chromosome_Z_RagTag'	37259000	37312000	81	5.918415742578614e-10
b'Chromosome_Z_RagTag'	37312000	37365000	70	5.098235335707505e-10
b'Chromosome_Z_RagTag'	37365000	37418000	85	5.044853637679018e-10
b'Chromosome_Z_RagTag'	37418000	37471000	97	1.3173088261432049e-09
b'Chromosome_Z_RagTag'	37471000	37524000	90	0
b'Chromosome_Z_RagTag'	37524000	37577000	110	7.66599854990758e-10
b'Chromosome_Z_RagTag'	37577000	37630000	101	2.2355135370949656e-10
b'Chromosome_Z_RagTag'	37630000	37683000	90	2.8839137104910053e-10
b'Chromosome_Z_RagTag'	37683000	37736000	84	1.466724983741327e-09
b'Chromosome_Z_RagTag'	37736000	37789000	68	3.550764160793973e-10
b'Chromosome_Z_RagTag'	37789000	37842000	90	4.897598916428091e-10
b'Chromosome_Z_RagTag'	37842000	37895000	67	7.556393740289796e-10
b'Chromosome_Z_RagTag'	37895000	37948000	133	7.389119109349593e-10
b'Chromosome_Z_RagTag'	37948000	38001000	143	3.339474791688946e-09
b'Chromosome_Z_RagTag'	38001000	38054000	100	5.616176331404664e-10
b'Chromosome_Z_RagTag'	38054000	38107000	100	1.4338614159889466e-10
b'Chromosome_Z_RagTag'	38107000	38160000	92	7.232881549886449e-10
b'Chromosome_Z_RagTag'	38160000	38213000	119	5.567442070198604e-10
b'Chromosome_Z_RagTag'	38213000	38266000	97	2.68807829509615e-09
b'Chromosome_Z_RagTag'	38266000	38319000	92	8.862876641112727e-10
b'Chromosome_Z_RagTag'	38319000	38372000	97	6.919940741716004e-10
b'Chromosome_Z_RagTag'	38372000	38425000	63	2.945687270533532e-10
b'Chromosome_Z_RagTag'	38425000	38478000	80	1.2546766958799716e-09
b'Chromosome_Z_RagTag'	38478000	38531000	96	9.568620416969796e-10
b'Chromosome_Z_RagTag'	38531000	38584000	80	1.0268501708941e-09
b'Chromosome_Z_RagTag'	38584000	38637000	97	8.674364689515009e-10
b'Chromosome_Z_RagTag'	38637000	38690000	77	3.632246601649721e-09
b'Chromosome_Z_RagTag'	38690000	38743000	64	8.986511225675112e-10
b'Chromosome_Z_RagTag'	38743000	38796000	61	5.779252667433057e-10
b'Chromosome_Z_RagTag'	38796000	38849000	69	3.7119446451786266e-10
b'Chromosome_Z_RagTag'	38849000	38902000	51	1.3664718996786589e-09
b'Chromosome_Z_RagTag'	38902000	38955000	52	1.7066478459418637e-09
b'Chromosome_Z_RagTag'	38955000	39008000	75	2.7160731921892787e-09
b'Chromosome_Z_RagTag'	39008000	39061000	68	1.720549733637184e-09
b'Chromosome_Z_RagTag'	39167000	39220000	75	3.168721687723667e-10
b'Chromosome_Z_RagTag'	39220000	39273000	68	8.154334001981112e-10
b'Chromosome_Z_RagTag'	39273000	39326000	61	0
b'Chromosome_Z_RagTag'	39326000	39379000	60	2.3556779094216836e-10
b'Chromosome_Z_RagTag'	39379000	39432000	58	0
b'Chromosome_Z_RagTag'	39432000	39485000	69	1.240054995445776e-12
b'Chromosome_Z_RagTag'	39485000	39538000	72	0
b'Chromosome_Z_RagTag'	39538000	39591000	60	3.072283445563668e-09
b'Chromosome_Z_RagTag'	39591000	39644000	73	8.465854103371151e-10
b'Chromosome_Z_RagTag'	39644000	39697000	56	2.6717012494417984e-10
b'Chromosome_Z_RagTag'	39697000	39750000	64	4.437424662149853e-10
b'Chromosome_Z_RagTag'	39750000	39803000	55	5.240752791753884e-10
b'Chromosome_Z_RagTag'	39803000	39856000	54	6.321097468393881e-10
b'Chromosome_Z_RagTag'	39856000	39909000	54	1.1174127818448615e-09
b'Chromosome_Z_RagTag'	39909000	39962000	56	2.6877053891151032e-09
b'Chromosome_Z_RagTag'	39962000	40015000	64	1.6315500459918805e-10
b'Chromosome_Z_RagTag'	40015000	40068000	174	1.867377915920042e-10
b'Chromosome_Z_RagTag'	40068000	40121000	251	0
b'Chromosome_Z_RagTag'	40121000	40174000	64	2.0987938844866e-09
b'Chromosome_Z_RagTag'	40174000	40227000	58	5.488764226983563e-10
b'Chromosome_Z_RagTag'	40280000	40333000	92	9.433674547974398e-10
b'Chromosome_Z_RagTag'	40333000	40386000	189	1.471176216465959e-09
b'Chromosome_Z_RagTag'	40386000	40439000	186	0
b'Chromosome_Z_RagTag'	40439000	40492000	206	2.2909549959127883e-09
b'Chromosome_Z_RagTag'	40492000	40545000	532	2.9930016837717136e-09
b'Chromosome_Z_RagTag'	40545000	40598000	441	5.322123331266508e-09
b'Chromosome_Z_RagTag'	40598000	40651000	455	5.351208934030984e-09
b'Chromosome_Z_RagTag'	40651000	40704000	576	5.138416725331369e-09
b'Chromosome_Z_RagTag'	40704000	40757000	539	5.208154162425225e-09
b'Chromosome_Z_RagTag'	40757000	40810000	450	4.406951124132199e-09
b'Chromosome_Z_RagTag'	40810000	40863000	422	6.135670857679811e-09
b'Chromosome_Z_RagTag'	40863000	40916000	524	5.163961080521158e-09
b'Chromosome_Z_RagTag'	40916000	40969000	584	5.79473716173531e-09
b'Chromosome_Z_RagTag'	40969000	41022000	696	4.9803191273821e-09
b'Chromosome_Z_RagTag'	41022000	41075000	739	4.974974220450591e-09
b'Chromosome_Z_RagTag'	41075000	41128000	699	5.596657305489189e-09
b'Chromosome_Z_RagTag'	41128000	41181000	644	5.605130249437622e-09
b'Chromosome_Z_RagTag'	41181000	41234000	628	5.163854823000727e-09
b'Chromosome_Z_RagTag'	41234000	41287000	480	5.108881980656283e-09
b'Chromosome_Z_RagTag'	41287000	41340000	379	5.275741628110131e-09
b'Chromosome_Z_RagTag'	41340000	41393000	568	5.1293610788515396e-09
b'Chromosome_Z_RagTag'	41393000	41446000	738	4.635364074799517e-09
b'Chromosome_Z_RagTag'	41446000	41499000	642	5.4125371344105695e-09
b'Chromosome_Z_RagTag'	41499000	41552000	653	5.128176880745642e-09
b'Chromosome_Z_RagTag'	41552000	41605000	634	5.470536365865853e-09
b'Chromosome_Z_RagTag'	41605000	41658000	708	5.120991555737787e-09
b'Chromosome_Z_RagTag'	41658000	41711000	678	5.304339084534917e-09
b'Chromosome_Z_RagTag'	41711000	41764000	558	5.53181894288294e-09
b'Chromosome_Z_RagTag'	41764000	41817000	604	4.089476642057476e-09
b'Chromosome_Z_RagTag'	41817000	41870000	630	5.4669429941904875e-09
b'Chromosome_Z_RagTag'	41870000	41923000	614	5.7801880369077516e-09
b'Chromosome_Z_RagTag'	41923000	41976000	714	4.89534242345646e-09
b'Chromosome_Z_RagTag'	41976000	42029000	582	4.645628858580807e-09
b'Chromosome_Z_RagTag'	42029000	42082000	656	5.718857945404332e-09
b'Chromosome_Z_RagTag'	42082000	42135000	505	4.669065201671717e-09
b'Chromosome_Z_RagTag'	42135000	42188000	595	4.671916189046938e-09
b'Chromosome_Z_RagTag'	42188000	42241000	616	5.410520369036688e-09
b'Chromosome_Z_RagTag'	42241000	42294000	591	4.928588262265588e-09
b'Chromosome_Z_RagTag'	42294000	42347000	658	5.173467996425913e-09
b'Chromosome_Z_RagTag'	42347000	42400000	501	5.297018544172919e-09
b'Chromosome_Z_RagTag'	42400000	42453000	611	5.486014032495979e-09
b'Chromosome_Z_RagTag'	42453000	42506000	576	5.188487774697695e-09
b'Chromosome_Z_RagTag'	42506000	42559000	603	4.757915399990654e-09
b'Chromosome_Z_RagTag'	42559000	42612000	753	4.939393552877726e-09
b'Chromosome_Z_RagTag'	42612000	42665000	512	4.549852892000251e-09
