chrom	start	end	nSites	recombRate
b'Chromosome_1_RagTag'	121888000	121920000	244	9.960174895238197e-10
b'Chromosome_1_RagTag'	121920000	121952000	273	6.542920219752193e-10
b'Chromosome_1_RagTag'	121952000	121984000	258	8.476352230176504e-10
b'Chromosome_1_RagTag'	121984000	122016000	296	6.98933183552722e-10
b'Chromosome_1_RagTag'	122016000	122048000	387	1.0286928611891793e-09
b'Chromosome_1_RagTag'	122048000	122080000	360	8.279403969706157e-10
b'Chromosome_1_RagTag'	122080000	122112000	246	8.795616026635355e-10
b'Chromosome_1_RagTag'	122112000	122144000	228	9.647040080488899e-10
b'Chromosome_1_RagTag'	122144000	122176000	257	7.147866893473997e-10
b'Chromosome_1_RagTag'	122176000	122208000	256	1.3983784768192922e-09
b'Chromosome_1_RagTag'	122208000	122240000	246	1.135522011677173e-09
b'Chromosome_1_RagTag'	122240000	122272000	242	9.588336522367866e-10
b'Chromosome_1_RagTag'	122272000	122304000	234	1.041428104783337e-09
b'Chromosome_1_RagTag'	122304000	122336000	219	1.065392756364519e-09
b'Chromosome_1_RagTag'	122336000	122368000	204	9.325106750847553e-10
b'Chromosome_1_RagTag'	122368000	122400000	229	1.0530517566637124e-09
b'Chromosome_1_RagTag'	122400000	122432000	209	1.398460799322068e-09
b'Chromosome_1_RagTag'	122432000	122464000	274	7.84795791874211e-10
b'Chromosome_1_RagTag'	122464000	122496000	229	9.407610077617908e-10
b'Chromosome_1_RagTag'	122496000	122528000	253	9.74895581477798e-10
b'Chromosome_1_RagTag'	122528000	122560000	266	1.0319962300577907e-09
b'Chromosome_1_RagTag'	122560000	122592000	213	1.0428076015206033e-09
b'Chromosome_1_RagTag'	122592000	122624000	204	1.0197932276159724e-09
b'Chromosome_1_RagTag'	122624000	122656000	186	1.123876946429024e-09
b'Chromosome_1_RagTag'	122656000	122688000	185	1.439704611139062e-09
b'Chromosome_1_RagTag'	122688000	122720000	209	9.014443990444615e-10
b'Chromosome_1_RagTag'	122720000	122752000	246	9.49939253042369e-10
b'Chromosome_1_RagTag'	122752000	122784000	294	2.1830418360373514e-09
b'Chromosome_1_RagTag'	122784000	122816000	187	1.4468128975348148e-09
b'Chromosome_1_RagTag'	122816000	122848000	170	1.083709989084756e-09
b'Chromosome_1_RagTag'	122848000	122880000	189	1.0872869732082579e-09
b'Chromosome_1_RagTag'	122880000	122912000	272	2.0906670677487367e-10
b'Chromosome_1_RagTag'	122912000	122944000	247	1.0006147016586011e-09
b'Chromosome_1_RagTag'	122944000	122976000	338	1.2270917583630655e-09
b'Chromosome_1_RagTag'	122976000	123008000	238	9.010589584245288e-10
b'Chromosome_1_RagTag'	123008000	123040000	289	7.880313517448707e-10
b'Chromosome_1_RagTag'	123040000	123072000	248	9.422066480128483e-10
b'Chromosome_1_RagTag'	123072000	123104000	256	7.965919403283216e-10
b'Chromosome_1_RagTag'	123104000	123136000	247	1.0131281979331429e-09
b'Chromosome_1_RagTag'	123136000	123168000	247	1.3822166185286678e-09
b'Chromosome_1_RagTag'	123168000	123200000	439	1.4608543565631898e-09
b'Chromosome_1_RagTag'	123200000	123232000	260	6.212369199213328e-10
b'Chromosome_1_RagTag'	123232000	123264000	331	7.185751899592474e-10
b'Chromosome_1_RagTag'	123264000	123296000	290	8.471972006835168e-10
b'Chromosome_1_RagTag'	123296000	123328000	255	9.171729935271237e-10
b'Chromosome_1_RagTag'	123328000	123360000	256	1.0310897308220221e-09
b'Chromosome_1_RagTag'	123360000	123392000	312	7.88463901773907e-10
b'Chromosome_1_RagTag'	123392000	123424000	255	7.903054514024758e-10
b'Chromosome_1_RagTag'	123424000	123456000	298	9.571025004154084e-10
b'Chromosome_1_RagTag'	123456000	123488000	306	1.2284446073537686e-09
b'Chromosome_1_RagTag'	123488000	123520000	337	8.266101509792296e-10
b'Chromosome_1_RagTag'	123520000	123552000	262	1.3472659575741603e-09
b'Chromosome_1_RagTag'	123552000	123584000	352	5.347821130177375e-10
b'Chromosome_1_RagTag'	123584000	123616000	293	1.187239101672459e-09
b'Chromosome_1_RagTag'	123616000	123648000	264	9.355180636254674e-10
b'Chromosome_1_RagTag'	123648000	123680000	368	5.617753285810967e-10
b'Chromosome_1_RagTag'	123680000	123712000	411	1.2804188956886516e-09
b'Chromosome_1_RagTag'	123712000	123744000	247	1.276224492794331e-09
b'Chromosome_1_RagTag'	123744000	123776000	197	7.262621131375168e-10
b'Chromosome_1_RagTag'	123776000	123808000	235	8.169068023355697e-10
b'Chromosome_1_RagTag'	123808000	123840000	299	7.647540692692364e-10
b'Chromosome_1_RagTag'	123840000	123872000	297	8.423815721974399e-10
b'Chromosome_1_RagTag'	123872000	123904000	229	8.189403584951794e-10
b'Chromosome_1_RagTag'	123904000	123936000	281	8.275154605834548e-10
b'Chromosome_1_RagTag'	123936000	123968000	272	1.15829393867334e-09
b'Chromosome_1_RagTag'	123968000	124000000	317	1.015110124083786e-09
b'Chromosome_1_RagTag'	124000000	124032000	296	1.0726901941756087e-09
b'Chromosome_1_RagTag'	124032000	124064000	326	7.964739288792556e-10
b'Chromosome_1_RagTag'	124064000	124096000	268	7.496690654513389e-10
b'Chromosome_1_RagTag'	124096000	124128000	192	9.812808098217135e-10
b'Chromosome_1_RagTag'	124128000	124160000	234	8.949996891233961e-10
b'Chromosome_1_RagTag'	124160000	124192000	206	7.948507956019823e-10
b'Chromosome_1_RagTag'	124192000	124224000	208	6.853349812372699e-10
b'Chromosome_1_RagTag'	124224000	124256000	226	1.1299897491495914e-09
b'Chromosome_1_RagTag'	124256000	124288000	279	1.0615212194709691e-09
b'Chromosome_1_RagTag'	124288000	124320000	254	8.977693892818164e-10
b'Chromosome_1_RagTag'	124320000	124352000	280	2.9750700872374164e-10
b'Chromosome_1_RagTag'	124352000	124384000	278	7.469690777013387e-10
b'Chromosome_1_RagTag'	124384000	124416000	265	5.371808860610487e-10
b'Chromosome_1_RagTag'	124416000	124448000	259	7.37068488147849e-10
b'Chromosome_1_RagTag'	124448000	124480000	270	5.313476467530869e-10
b'Chromosome_1_RagTag'	124480000	124512000	275	5.933595701952139e-10
b'Chromosome_1_RagTag'	124512000	124544000	232	6.936221924921388e-10
b'Chromosome_1_RagTag'	124544000	124576000	227	4.6343253366826997e-10
b'Chromosome_1_RagTag'	124576000	124608000	243	3.687647485180891e-10
b'Chromosome_1_RagTag'	124608000	124640000	187	9.064065901366365e-10
b'Chromosome_1_RagTag'	124640000	124672000	251	9.770397733709072e-10
b'Chromosome_1_RagTag'	124672000	124704000	298	1.0577260569224804e-09
b'Chromosome_1_RagTag'	124704000	124736000	249	9.645165221177128e-10
b'Chromosome_1_RagTag'	124736000	124768000	226	6.424347264597981e-10
b'Chromosome_1_RagTag'	124768000	124800000	191	1.0231567918406597e-09
b'Chromosome_1_RagTag'	124800000	124832000	240	6.866366760716243e-10
b'Chromosome_1_RagTag'	124832000	124864000	277	8.346358812209461e-10
b'Chromosome_1_RagTag'	124864000	124896000	168	7.363699365057978e-10
b'Chromosome_1_RagTag'	124896000	124928000	140	1.237745384683276e-09
b'Chromosome_1_RagTag'	124928000	124960000	185	8.814026764394873e-10
b'Chromosome_1_RagTag'	124960000	124992000	211	8.283755641890462e-10
b'Chromosome_1_RagTag'	124992000	125024000	157	1.2417982214239794e-09
b'Chromosome_1_RagTag'	125024000	125056000	195	1.0032461666317242e-09
b'Chromosome_1_RagTag'	125056000	125088000	161	1.0168151040112183e-09
b'Chromosome_1_RagTag'	125088000	125120000	159	1.3182974777967989e-09
b'Chromosome_1_RagTag'	125120000	125152000	168	1.0223873381586455e-09
b'Chromosome_1_RagTag'	125152000	125184000	130	1.012820797142431e-09
b'Chromosome_1_RagTag'	125184000	125216000	155	9.829988756961189e-10
b'Chromosome_1_RagTag'	125216000	125248000	173	9.709243534609451e-10
b'Chromosome_1_RagTag'	125248000	125280000	216	8.113100617783573e-10
b'Chromosome_1_RagTag'	125280000	125312000	164	8.15518502324885e-10
b'Chromosome_1_RagTag'	125312000	125344000	197	1.1573443747757152e-09
b'Chromosome_1_RagTag'	125344000	125376000	187	6.6149072036824e-10
b'Chromosome_1_RagTag'	125376000	125408000	273	7.489731309986819e-10
b'Chromosome_1_RagTag'	125408000	125440000	234	1.411285503208259e-09
b'Chromosome_1_RagTag'	125440000	125472000	291	6.580562541035898e-10
b'Chromosome_1_RagTag'	125472000	125504000	262	1.1657783865629903e-09
b'Chromosome_1_RagTag'	125504000	125536000	208	1.0259174507993527e-09
b'Chromosome_1_RagTag'	125536000	125568000	234	8.068898668171744e-10
b'Chromosome_1_RagTag'	125568000	125600000	210	1.1041873547607781e-09
b'Chromosome_1_RagTag'	125600000	125632000	238	7.359692686021141e-10
b'Chromosome_1_RagTag'	125632000	125664000	218	8.761126228940604e-10
b'Chromosome_1_RagTag'	125664000	125696000	211	8.417165681649011e-10
b'Chromosome_1_RagTag'	125696000	125728000	186	1.2278229059093954e-09
b'Chromosome_1_RagTag'	125728000	125760000	216	7.974215893664121e-10
b'Chromosome_1_RagTag'	125760000	125792000	153	7.830189582015815e-10
b'Chromosome_1_RagTag'	125792000	125824000	169	8.016902252690161e-10
b'Chromosome_1_RagTag'	125824000	125856000	202	8.004011405290179e-10
b'Chromosome_1_RagTag'	125856000	125888000	187	9.179429230617557e-10
b'Chromosome_1_RagTag'	125888000	125920000	180	7.78274945534393e-10
b'Chromosome_1_RagTag'	125920000	125952000	173	7.749963210018767e-10
b'Chromosome_1_RagTag'	125952000	125984000	158	8.164464149284276e-10
b'Chromosome_1_RagTag'	125984000	126016000	208	1.127050407533139e-09
b'Chromosome_1_RagTag'	126016000	126048000	201	1.020017592124983e-09
b'Chromosome_1_RagTag'	126048000	126080000	218	7.83705375601894e-10
b'Chromosome_1_RagTag'	126080000	126112000	192	8.385583343445361e-10
b'Chromosome_1_RagTag'	126112000	126144000	249	1.565815785528669e-09
b'Chromosome_1_RagTag'	126144000	126176000	280	9.47827181200921e-10
b'Chromosome_1_RagTag'	126176000	126208000	243	9.56861481064796e-10
b'Chromosome_1_RagTag'	126208000	126240000	265	7.112539595172974e-10
b'Chromosome_1_RagTag'	126240000	126272000	237	5.295579650597931e-10
b'Chromosome_1_RagTag'	126272000	126304000	207	9.955521056641968e-10
b'Chromosome_1_RagTag'	126304000	126336000	249	7.841698077562825e-10
b'Chromosome_1_RagTag'	126336000	126368000	194	8.519259860669544e-10
b'Chromosome_1_RagTag'	126368000	126400000	264	9.456534864455457e-10
b'Chromosome_1_RagTag'	126400000	126432000	286	6.401551544970953e-10
b'Chromosome_1_RagTag'	126432000	126464000	341	8.590723406720831e-10
b'Chromosome_1_RagTag'	126464000	126496000	317	6.987994689672886e-10
b'Chromosome_1_RagTag'	126496000	126528000	194	8.931160265382051e-10
b'Chromosome_1_RagTag'	126528000	126560000	241	1.0428180702781819e-09
b'Chromosome_1_RagTag'	126560000	126592000	221	8.183569631864905e-10
b'Chromosome_1_RagTag'	126592000	126624000	215	6.80397772407498e-10
b'Chromosome_1_RagTag'	126624000	126656000	260	1.287254042682131e-09
b'Chromosome_1_RagTag'	126656000	126688000	222	1.517106797853021e-09
b'Chromosome_1_RagTag'	126688000	126720000	245	1.1164098671599013e-09
b'Chromosome_1_RagTag'	126720000	126752000	224	7.95918133022365e-10
b'Chromosome_1_RagTag'	126752000	126784000	159	1.2071720919544029e-09
b'Chromosome_1_RagTag'	126784000	126816000	185	9.744428077125314e-10
b'Chromosome_1_RagTag'	126816000	126848000	152	9.332392054416905e-10
b'Chromosome_1_RagTag'	126848000	126880000	140	1.0436548571055304e-09
b'Chromosome_1_RagTag'	126880000	126912000	180	1.0422434782429113e-09
b'Chromosome_1_RagTag'	126912000	126944000	176	6.648431020564232e-10
b'Chromosome_1_RagTag'	126944000	126976000	170	7.746042184453024e-10
b'Chromosome_1_RagTag'	126976000	127008000	192	8.481596126018063e-10
b'Chromosome_1_RagTag'	127008000	127040000	207	7.878338729087325e-10
b'Chromosome_1_RagTag'	127040000	127072000	165	1.110282075081892e-09
b'Chromosome_1_RagTag'	127072000	127104000	160	1.185450609610708e-09
b'Chromosome_1_RagTag'	127104000	127136000	182	1.2474689570631667e-09
b'Chromosome_1_RagTag'	127136000	127168000	197	9.331866237274897e-10
b'Chromosome_1_RagTag'	127168000	127200000	244	9.158184790522604e-10
b'Chromosome_1_RagTag'	127200000	127232000	255	1.312594146253333e-09
b'Chromosome_1_RagTag'	127232000	127264000	232	7.629696219547315e-10
b'Chromosome_1_RagTag'	127264000	127296000	196	5.575000307418517e-10
b'Chromosome_1_RagTag'	127296000	127328000	164	4.989154357751172e-10
b'Chromosome_1_RagTag'	127328000	127360000	223	1.7844959971002904e-09
b'Chromosome_1_RagTag'	127360000	127392000	182	1.2689779712132814e-09
b'Chromosome_1_RagTag'	127392000	127424000	195	9.940427011624345e-10
b'Chromosome_1_RagTag'	127424000	127456000	312	1.1091212326222294e-09
b'Chromosome_1_RagTag'	127456000	127488000	325	1.058055822786201e-09
b'Chromosome_1_RagTag'	127488000	127520000	261	1.3285661393496936e-09
b'Chromosome_1_RagTag'	127520000	127552000	246	8.148563534080494e-10
b'Chromosome_1_RagTag'	127552000	127584000	239	1.1692882754674667e-09
b'Chromosome_1_RagTag'	127584000	127616000	268	7.520568938844546e-10
b'Chromosome_1_RagTag'	127616000	127648000	268	1.1898227434575535e-09
b'Chromosome_1_RagTag'	127648000	127680000	251	1.0388910965547285e-09
b'Chromosome_1_RagTag'	127680000	127712000	284	1.0569006905579448e-09
b'Chromosome_1_RagTag'	127712000	127744000	257	7.162106783043745e-10
b'Chromosome_1_RagTag'	127744000	127776000	251	1.2612943790033325e-09
b'Chromosome_1_RagTag'	127776000	127808000	300	9.333319967020445e-10
b'Chromosome_1_RagTag'	127808000	127840000	278	2.2786764368049567e-10
b'Chromosome_1_RagTag'	127840000	127872000	192	1.0665712053710177e-09
b'Chromosome_1_RagTag'	127872000	127904000	271	1.413074233196319e-09
b'Chromosome_1_RagTag'	127904000	127936000	235	8.03224374106873e-10
b'Chromosome_1_RagTag'	127936000	127968000	196	1.2232606689419782e-09
b'Chromosome_1_RagTag'	127968000	128000000	216	1.9326550887289924e-09
b'Chromosome_1_RagTag'	128000000	128032000	196	1.1829894998745429e-09
b'Chromosome_1_RagTag'	128032000	128064000	219	6.664022331566828e-10
b'Chromosome_1_RagTag'	128064000	128096000	224	9.859936541424748e-10
b'Chromosome_1_RagTag'	128096000	128128000	178	1.1570269810800417e-09
b'Chromosome_1_RagTag'	128128000	128160000	203	1.3615822214889695e-09
b'Chromosome_1_RagTag'	128160000	128192000	167	1.414688801126483e-09
b'Chromosome_1_RagTag'	128192000	128224000	231	1.3001591656606291e-09
b'Chromosome_1_RagTag'	128224000	128256000	292	7.796249394093934e-10
b'Chromosome_1_RagTag'	128256000	128288000	293	9.97947071886571e-10
b'Chromosome_1_RagTag'	128288000	128320000	303	6.706742000276074e-10
b'Chromosome_1_RagTag'	128320000	128352000	349	8.219964050284272e-11
b'Chromosome_1_RagTag'	128352000	128384000	210	7.477330590782555e-10
b'Chromosome_1_RagTag'	128384000	128416000	240	8.864919201804546e-10
b'Chromosome_1_RagTag'	128416000	128448000	213	1.3472262238806242e-09
b'Chromosome_1_RagTag'	128448000	128480000	258	7.043393451367457e-10
b'Chromosome_1_RagTag'	128480000	128512000	281	1.0596244709388049e-09
b'Chromosome_1_RagTag'	128512000	128544000	302	9.72152291139633e-10
b'Chromosome_1_RagTag'	128544000	128576000	270	7.032322740228269e-10
b'Chromosome_1_RagTag'	128576000	128608000	334	1.6760953433439892e-09
b'Chromosome_1_RagTag'	128608000	128640000	342	1.1697893482733797e-09
b'Chromosome_1_RagTag'	128640000	128672000	329	8.433956141246959e-10
b'Chromosome_1_RagTag'	128672000	128704000	407	5.309862366903228e-10
b'Chromosome_1_RagTag'	128704000	128736000	426	5.224013796233947e-10
b'Chromosome_1_RagTag'	128736000	128768000	387	8.854488512435495e-10
b'Chromosome_1_RagTag'	128768000	128800000	365	1.079983587239453e-09
b'Chromosome_1_RagTag'	128800000	128832000	358	5.224223171385514e-10
b'Chromosome_1_RagTag'	128832000	128864000	316	8.677376168313183e-10
b'Chromosome_1_RagTag'	128864000	128896000	291	8.737014776827019e-10
b'Chromosome_1_RagTag'	128896000	128928000	273	1.053722233001349e-09
b'Chromosome_1_RagTag'	128928000	128960000	273	4.940039229866744e-10
b'Chromosome_1_RagTag'	128960000	128992000	372	6.3687629203827e-10
b'Chromosome_1_RagTag'	128992000	129024000	280	1.0325867631557371e-09
b'Chromosome_1_RagTag'	129024000	129056000	427	1.0846602667613067e-09
b'Chromosome_1_RagTag'	129056000	129088000	436	3.781457070135948e-10
b'Chromosome_1_RagTag'	129088000	129120000	379	9.31484260989452e-10
b'Chromosome_1_RagTag'	129120000	129152000	402	7.37872203218302e-10
b'Chromosome_1_RagTag'	129152000	129184000	346	8.044972798578864e-10
b'Chromosome_1_RagTag'	129184000	129216000	258	8.355095466261276e-10
b'Chromosome_1_RagTag'	129216000	129248000	171	8.538301103146852e-10
b'Chromosome_1_RagTag'	129248000	129280000	218	6.994183152959587e-10
b'Chromosome_1_RagTag'	129280000	129312000	162	7.651328479525285e-10
b'Chromosome_1_RagTag'	129312000	129344000	239	9.686571536662896e-10
b'Chromosome_1_RagTag'	129344000	129376000	173	5.461949621886925e-10
b'Chromosome_1_RagTag'	129376000	129408000	181	1.066038488366061e-09
b'Chromosome_1_RagTag'	129408000	129440000	177	7.577395258390723e-10
b'Chromosome_1_RagTag'	129440000	129472000	190	1.0660610913653779e-09
b'Chromosome_1_RagTag'	129472000	129504000	226	1.0267837404889677e-09
b'Chromosome_1_RagTag'	129504000	129536000	281	6.850585108666759e-10
b'Chromosome_1_RagTag'	129536000	129568000	195	1.0238156097891748e-09
b'Chromosome_1_RagTag'	129568000	129600000	209	8.996856477712856e-10
b'Chromosome_1_RagTag'	129600000	129632000	221	1.0311482606939377e-09
b'Chromosome_1_RagTag'	129632000	129664000	192	7.528982013116665e-10
b'Chromosome_1_RagTag'	129664000	129696000	310	8.361747885849753e-10
b'Chromosome_1_RagTag'	129696000	129728000	200	9.560972617615707e-10
b'Chromosome_1_RagTag'	129728000	129760000	242	1.1855029533986004e-09
b'Chromosome_1_RagTag'	129760000	129792000	250	9.996201696886505e-10
b'Chromosome_1_RagTag'	129792000	129824000	224	6.421987035616661e-10
b'Chromosome_1_RagTag'	129824000	129856000	239	8.800441172173776e-10
b'Chromosome_1_RagTag'	129856000	129888000	259	7.555848651883851e-10
b'Chromosome_1_RagTag'	129888000	129920000	258	6.44404280442394e-10
b'Chromosome_1_RagTag'	129920000	129952000	301	8.854412376016741e-10
b'Chromosome_1_RagTag'	129952000	129984000	248	9.454579110198758e-10
b'Chromosome_1_RagTag'	129984000	130016000	293	9.373184520026483e-10
b'Chromosome_1_RagTag'	130016000	130048000	290	7.029006047486378e-10
b'Chromosome_1_RagTag'	130048000	130080000	364	3.7007286736277523e-10
b'Chromosome_1_RagTag'	130080000	130112000	263	7.457359056438619e-10
b'Chromosome_1_RagTag'	130112000	130144000	285	3.622008375164145e-10
b'Chromosome_1_RagTag'	130144000	130176000	289	8.786077560923554e-10
b'Chromosome_1_RagTag'	130176000	130208000	297	8.438826492784013e-10
b'Chromosome_1_RagTag'	130208000	130240000	264	7.580509713770306e-10
b'Chromosome_1_RagTag'	130240000	130272000	319	1.5484126656860754e-09
b'Chromosome_1_RagTag'	130272000	130304000	259	7.931412950746866e-10
b'Chromosome_1_RagTag'	130304000	130336000	346	8.341785868558156e-10
b'Chromosome_1_RagTag'	130336000	130368000	320	1.0313985591705858e-09
b'Chromosome_1_RagTag'	130368000	130400000	280	1.2496459827868629e-09
b'Chromosome_1_RagTag'	130400000	130432000	227	6.921132638429935e-10
b'Chromosome_1_RagTag'	130432000	130464000	250	6.682168971123801e-10
b'Chromosome_1_RagTag'	130464000	130496000	282	9.14284092288095e-10
b'Chromosome_1_RagTag'	130496000	130528000	290	7.10541608149347e-10
b'Chromosome_1_RagTag'	130528000	130560000	226	9.284892446167873e-10
b'Chromosome_1_RagTag'	130560000	130592000	248	8.882335407594114e-10
b'Chromosome_1_RagTag'	130592000	130624000	222	6.952208193596265e-10
b'Chromosome_1_RagTag'	130624000	130656000	227	1.1222828401613997e-09
b'Chromosome_1_RagTag'	130656000	130688000	227	8.517346933148394e-10
b'Chromosome_1_RagTag'	130688000	130720000	212	8.447382322841293e-10
b'Chromosome_1_RagTag'	130720000	130752000	216	9.236828952567457e-10
b'Chromosome_1_RagTag'	130752000	130784000	210	6.712911429458087e-10
b'Chromosome_1_RagTag'	130784000	130816000	256	6.724101103751579e-10
b'Chromosome_1_RagTag'	130816000	130848000	216	7.751585867443422e-10
b'Chromosome_1_RagTag'	130848000	130880000	259	1.0348475389400605e-09
b'Chromosome_1_RagTag'	130880000	130912000	324	9.191066206371214e-10
b'Chromosome_1_RagTag'	130912000	130944000	245	9.449670690452328e-10
b'Chromosome_1_RagTag'	130944000	130976000	273	8.429309440439989e-10
b'Chromosome_1_RagTag'	130976000	131008000	242	7.830163410121869e-10
b'Chromosome_1_RagTag'	131008000	131040000	173	1.2336885031953268e-09
b'Chromosome_1_RagTag'	131040000	131072000	189	9.527139496532696e-10
b'Chromosome_1_RagTag'	131072000	131104000	205	7.721654737821462e-10
b'Chromosome_1_RagTag'	131104000	131136000	231	6.035337750035939e-10
b'Chromosome_1_RagTag'	131136000	131168000	200	1.0603584736008378e-09
b'Chromosome_1_RagTag'	131168000	131200000	193	8.365897320671745e-10
b'Chromosome_1_RagTag'	131200000	131232000	205	9.194368623534591e-10
b'Chromosome_1_RagTag'	131232000	131264000	215	8.126914619260924e-10
b'Chromosome_1_RagTag'	131264000	131296000	187	7.647074357127507e-10
b'Chromosome_1_RagTag'	131296000	131328000	271	7.553164843122835e-10
b'Chromosome_1_RagTag'	131328000	131360000	219	6.38188693556511e-10
b'Chromosome_1_RagTag'	131360000	131392000	229	7.771590711470563e-10
b'Chromosome_1_RagTag'	131392000	131424000	210	1.3794055191925516e-09
b'Chromosome_1_RagTag'	131424000	131456000	227	6.565832523270435e-10
b'Chromosome_1_RagTag'	131456000	131488000	246	7.009860117433285e-10
b'Chromosome_1_RagTag'	131488000	131520000	192	9.390469866346318e-10
b'Chromosome_1_RagTag'	131520000	131552000	250	6.433464600743555e-10
b'Chromosome_1_RagTag'	131552000	131584000	236	1.0281401583743002e-09
b'Chromosome_1_RagTag'	131584000	131616000	263	9.927179274761462e-10
b'Chromosome_1_RagTag'	131616000	131648000	290	5.199083877618769e-10
b'Chromosome_1_RagTag'	131648000	131680000	291	9.456094700784547e-10
b'Chromosome_1_RagTag'	131680000	131712000	210	9.962635053269128e-10
b'Chromosome_1_RagTag'	131712000	131744000	214	1.0060646416834074e-09
b'Chromosome_1_RagTag'	131744000	131776000	194	7.989393212889757e-10
b'Chromosome_1_RagTag'	131776000	131808000	219	7.407235121005723e-10
b'Chromosome_1_RagTag'	131808000	131840000	206	6.638761695382699e-10
b'Chromosome_1_RagTag'	131840000	131872000	287	1.1600636345567118e-09
b'Chromosome_1_RagTag'	131872000	131904000	260	9.016625774694484e-10
b'Chromosome_1_RagTag'	131904000	131936000	191	9.164820555269474e-10
b'Chromosome_1_RagTag'	131936000	131968000	200	7.280339503576659e-10
b'Chromosome_1_RagTag'	131968000	132000000	246	6.942110601059254e-10
b'Chromosome_1_RagTag'	132000000	132032000	248	1.0924480706944229e-09
b'Chromosome_1_RagTag'	132032000	132064000	326	6.348275085949099e-10
b'Chromosome_1_RagTag'	132064000	132096000	358	6.649173350647067e-10
b'Chromosome_1_RagTag'	132096000	132128000	284	7.231947671670373e-10
b'Chromosome_1_RagTag'	132128000	132160000	237	9.287561979350371e-10
b'Chromosome_1_RagTag'	132160000	132192000	370	1.1549655875423258e-09
b'Chromosome_1_RagTag'	132192000	132224000	311	5.926374638486108e-10
b'Chromosome_1_RagTag'	132224000	132256000	289	8.289756143393372e-10
b'Chromosome_1_RagTag'	132256000	132288000	339	2.868619477506405e-10
b'Chromosome_1_RagTag'	132288000	132320000	319	8.723705179123899e-10
b'Chromosome_1_RagTag'	132320000	132352000	183	7.399557239027179e-10
b'Chromosome_1_RagTag'	132352000	132384000	258	8.39313988300652e-10
b'Chromosome_1_RagTag'	132384000	132416000	235	6.379878837520522e-10
b'Chromosome_1_RagTag'	132416000	132448000	163	1.027876773950679e-09
b'Chromosome_1_RagTag'	132448000	132480000	203	6.830784881265014e-10
b'Chromosome_1_RagTag'	132480000	132512000	222	7.938515051058598e-10
b'Chromosome_1_RagTag'	132512000	132544000	236	8.822335151091206e-10
b'Chromosome_1_RagTag'	132544000	132576000	210	7.916937514131605e-10
b'Chromosome_1_RagTag'	132576000	132608000	217	1.7616567369587895e-09
b'Chromosome_1_RagTag'	132608000	132640000	201	5.41148545183273e-10
b'Chromosome_1_RagTag'	132640000	132672000	212	1.1531083347773892e-09
b'Chromosome_1_RagTag'	132672000	132704000	200	6.644736024991664e-10
b'Chromosome_1_RagTag'	132704000	132736000	227	7.236998847201967e-10
b'Chromosome_1_RagTag'	132736000	132768000	186	7.118892227612612e-10
b'Chromosome_1_RagTag'	132768000	132800000	221	9.534529487677833e-10
b'Chromosome_1_RagTag'	132800000	132832000	191	5.902091879430327e-10
b'Chromosome_1_RagTag'	132832000	132864000	226	1.7390863335460075e-09
b'Chromosome_1_RagTag'	132864000	132896000	206	1.1594833322900346e-09
b'Chromosome_1_RagTag'	132896000	132928000	224	8.930367970774409e-10
b'Chromosome_1_RagTag'	132928000	132960000	155	1.2979245617702522e-09
b'Chromosome_1_RagTag'	132960000	132992000	232	9.275101778568956e-10
b'Chromosome_1_RagTag'	132992000	133024000	177	6.494235738486332e-10
b'Chromosome_1_RagTag'	133024000	133056000	190	1.1249371460601482e-09
b'Chromosome_1_RagTag'	133056000	133088000	216	8.382649712060318e-10
b'Chromosome_1_RagTag'	133088000	133120000	209	5.725671900866041e-10
b'Chromosome_1_RagTag'	133120000	133152000	230	1.1867449287294955e-09
b'Chromosome_1_RagTag'	133152000	133184000	254	8.915866362265201e-10
b'Chromosome_1_RagTag'	133184000	133216000	288	9.231477989887028e-10
b'Chromosome_1_RagTag'	133216000	133248000	275	6.885105836781626e-10
b'Chromosome_1_RagTag'	133248000	133280000	232	7.907494218943245e-10
b'Chromosome_1_RagTag'	133280000	133312000	228	9.735860350752602e-10
b'Chromosome_1_RagTag'	133312000	133344000	250	9.799141611051113e-10
b'Chromosome_1_RagTag'	133344000	133376000	246	8.980801210408488e-10
b'Chromosome_1_RagTag'	133376000	133408000	221	8.033328685035948e-10
b'Chromosome_1_RagTag'	133408000	133440000	212	6.817163600097631e-10
b'Chromosome_1_RagTag'	133440000	133472000	249	7.256018676311503e-10
b'Chromosome_1_RagTag'	133472000	133504000	229	7.999683525736732e-10
b'Chromosome_1_RagTag'	133504000	133536000	216	9.127918184805519e-10
b'Chromosome_1_RagTag'	133536000	133568000	256	1.1028318885806804e-09
b'Chromosome_1_RagTag'	133568000	133600000	236	8.488943290427651e-10
b'Chromosome_1_RagTag'	133600000	133632000	243	1.0124196533861304e-09
b'Chromosome_1_RagTag'	133632000	133664000	249	6.120294097047971e-10
b'Chromosome_1_RagTag'	133664000	133696000	239	5.698862364412922e-10
b'Chromosome_1_RagTag'	133696000	133728000	263	7.418914923494928e-10
b'Chromosome_1_RagTag'	133728000	133760000	231	7.792494916944213e-10
b'Chromosome_1_RagTag'	133760000	133792000	211	7.898605292053926e-10
b'Chromosome_1_RagTag'	133792000	133824000	205	8.345192973297319e-10
b'Chromosome_1_RagTag'	133824000	133856000	220	6.174143958473552e-10
b'Chromosome_1_RagTag'	133856000	133888000	177	9.555909545768684e-10
