chrom	start	end	nSites	recombRate
b'scaffold_5'	2691000	2760000	991	3.420070448613237e-10
b'scaffold_5'	2760000	2829000	1268	5.082772076775149e-10
b'scaffold_5'	2829000	2898000	1260	1.1991556091914648e-09
b'scaffold_5'	2898000	2967000	950	7.316365612843672e-10
b'scaffold_5'	2967000	3036000	849	1.5341799497845188e-10
b'scaffold_5'	3036000	3105000	1069	5.44238205967003e-10
b'scaffold_5'	3105000	3174000	1040	1.0160308614388374e-09
b'scaffold_5'	3174000	3243000	936	4.1018141877585215e-10
b'scaffold_5'	3243000	3312000	1157	8.20910687543249e-10
b'scaffold_5'	3312000	3381000	1170	5.06028223276581e-10
b'scaffold_5'	3381000	3450000	1233	5.48502491480338e-10
b'scaffold_5'	3450000	3519000	1026	1.0625210377863725e-09
b'scaffold_5'	3519000	3588000	980	4.5202557950518686e-10
b'scaffold_5'	3588000	3657000	912	9.040880341843957e-10
b'scaffold_5'	3657000	3726000	1018	1.05525173370332e-09
b'scaffold_5'	3726000	3795000	964	4.674922847888336e-10
b'scaffold_5'	3795000	3864000	1414	5.646068882802253e-10
b'scaffold_5'	3864000	3933000	1149	1.08950363656883e-09
b'scaffold_5'	3933000	4002000	982	9.373427935516416e-10
b'scaffold_5'	4002000	4071000	1038	5.439811385495294e-10
b'scaffold_5'	4071000	4140000	1157	8.501040345158054e-10
b'scaffold_5'	4140000	4209000	1727	2.0811797516859198e-09
b'scaffold_5'	4209000	4278000	1338	8.687478213179278e-10
b'scaffold_5'	4278000	4347000	1055	7.701217814924531e-10
b'scaffold_5'	4347000	4416000	963	9.752261884412536e-10
b'scaffold_5'	4416000	4485000	1191	1.0869372284176168e-09
b'scaffold_5'	4485000	4554000	894	1.3128214359465518e-09
b'scaffold_5'	4554000	4623000	1141	1.1902855982820905e-09
b'scaffold_5'	4623000	4692000	1423	1.0227737066189877e-09
b'scaffold_5'	4692000	4761000	1235	1.9712376894637266e-09
b'scaffold_5'	4761000	4830000	1182	1.44136620474435e-09
b'scaffold_5'	4830000	4899000	826	5.455685733026688e-10
b'scaffold_5'	4899000	4968000	1040	7.548151310913516e-10
b'scaffold_5'	4968000	5037000	1255	2.4432994204192473e-09
b'scaffold_5'	5037000	5106000	1336	2.1395159248524604e-09
b'scaffold_5'	5106000	5175000	1216	2.141493424256422e-09
b'scaffold_5'	5175000	5244000	1092	1.5723647270721826e-09
b'scaffold_5'	5244000	5313000	952	1.2913195713849454e-09
b'scaffold_5'	5313000	5382000	1273	6.38265630435643e-10
b'scaffold_5'	5382000	5451000	1035	1.5217651060651073e-09
b'scaffold_5'	5451000	5520000	1399	1.915099308415845e-09
b'scaffold_5'	5520000	5589000	1464	2.458464245288321e-09
b'scaffold_5'	5589000	5658000	1528	1.934970445985598e-09
b'scaffold_5'	5658000	5727000	1294	1.881512510217732e-09
b'scaffold_5'	5727000	5796000	1211	1.1088410471956046e-09
b'scaffold_5'	5796000	5865000	1245	1.628487150032071e-09
b'scaffold_5'	5865000	5934000	1450	1.9282475879156567e-09
b'scaffold_5'	5934000	6003000	1754	2.597485597604159e-09
b'scaffold_5'	6003000	6072000	1690	1.704044509656494e-09
b'scaffold_5'	6072000	6141000	1445	1.655787804568293e-09
b'scaffold_5'	6141000	6210000	1113	2.175235260809419e-09
b'scaffold_5'	6210000	6279000	1242	1.87118423026744e-09
b'scaffold_5'	6279000	6348000	1323	2.4449267405173147e-09
b'scaffold_5'	6348000	6417000	1025	4.794543727479675e-10
b'scaffold_5'	6417000	6486000	994	6.77814828510519e-10
b'scaffold_5'	6486000	6555000	1175	9.124653983773085e-10
b'scaffold_5'	6555000	6624000	1053	7.909861125386899e-10
b'scaffold_5'	6624000	6693000	1188	8.401883738407025e-10
b'scaffold_5'	6693000	6762000	1212	1.1701450692269088e-09
b'scaffold_5'	6762000	6831000	1245	1.0101761391558102e-09
b'scaffold_5'	6831000	6900000	983	6.666128827428207e-10
b'scaffold_5'	6900000	6969000	785	4.89955900653551e-10
b'scaffold_5'	6969000	7038000	1008	2.971166273348828e-10
b'scaffold_5'	7038000	7107000	1019	1.0844709928187564e-09
b'scaffold_5'	7107000	7176000	1253	8.5022127116225e-10
b'scaffold_5'	7176000	7245000	1329	7.826240744302855e-10
b'scaffold_5'	7245000	7314000	970	9.180551531993011e-10
b'scaffold_5'	7314000	7383000	1206	7.859133365673266e-10
b'scaffold_5'	7383000	7452000	868	3.1962306143570075e-10
b'scaffold_5'	7452000	7521000	926	6.420914635313446e-10
b'scaffold_5'	7521000	7590000	1207	8.247254605779651e-10
b'scaffold_5'	7590000	7659000	1246	9.900570982191144e-10
b'scaffold_5'	7659000	7728000	1540	1.7721961314455668e-09
b'scaffold_5'	7728000	7797000	1312	9.96242990328217e-10
b'scaffold_5'	7797000	7866000	1107	9.481762812876567e-10
b'scaffold_5'	7866000	7935000	1189	9.013822692647669e-10
b'scaffold_5'	7935000	8004000	1304	1.2508218940801407e-09
b'scaffold_5'	8004000	8073000	1416	2.153973083569452e-09
b'scaffold_5'	8073000	8142000	1360	6.670562331874618e-10
b'scaffold_5'	8142000	8211000	1095	6.551331714435191e-10
b'scaffold_5'	8211000	8280000	969	9.938789812930354e-10
b'scaffold_5'	8280000	8349000	1251	1.8719534970091885e-09
b'scaffold_5'	8349000	8418000	1534	1.8144226937834702e-09
b'scaffold_5'	8418000	8487000	1248	1.6853698336840484e-09
b'scaffold_5'	8487000	8556000	1480	1.9737344587309502e-09
b'scaffold_5'	8556000	8625000	1391	2.0973902855710485e-09
b'scaffold_5'	8625000	8694000	1445	2.2348531172931807e-09
b'scaffold_5'	8694000	8763000	1179	2.0192259510717264e-09
b'scaffold_5'	8763000	8832000	1118	1.0939595771389537e-09
b'scaffold_5'	8832000	8901000	1336	1.6520473709434853e-09
b'scaffold_5'	8901000	8970000	1455	2.078494092377154e-09
b'scaffold_5'	8970000	9039000	825	4.2050630170741275e-10
b'scaffold_5'	9039000	9108000	827	1.0175666299070879e-09
b'scaffold_5'	9108000	9177000	1045	1.417927565503339e-09
b'scaffold_5'	9177000	9246000	1003	6.599262858728246e-10
b'scaffold_5'	9246000	9315000	1144	7.688437124451612e-10
b'scaffold_5'	9315000	9384000	1210	1.1249384919571585e-09
b'scaffold_5'	9384000	9453000	1219	1.8606887853953985e-09
b'scaffold_5'	9453000	9522000	1357	1.5216107392139262e-09
b'scaffold_5'	9522000	9591000	1333	9.452215069949865e-10
b'scaffold_5'	9591000	9660000	1329	1.0983125011410426e-09
b'scaffold_5'	9660000	9729000	912	1.4702874742166671e-09
b'scaffold_5'	9729000	9798000	1280	1.912175897296112e-09
b'scaffold_5'	9798000	9867000	747	2.817986008710534e-10
b'scaffold_5'	9867000	9936000	1119	2.417838705778482e-09
b'scaffold_5'	9936000	10005000	1146	1.9039965476950544e-09
b'scaffold_5'	10005000	10074000	1338	1.3959447462897416e-09
b'scaffold_5'	10074000	10143000	1082	9.638953139626405e-10
b'scaffold_5'	10143000	10212000	1509	2.3873013737701717e-09
b'scaffold_5'	10212000	10281000	1372	1.0989448206276616e-09
b'scaffold_5'	10281000	10350000	1403	1.4406442987637494e-09
b'scaffold_5'	10350000	10419000	1356	1.0717836808607266e-09
b'scaffold_5'	10419000	10488000	1383	1.5340670538982335e-09
b'scaffold_5'	10488000	10557000	1176	1.6230142763545627e-09
b'scaffold_5'	10557000	10626000	1297	1.3500870474296969e-09
b'scaffold_5'	10626000	10695000	1076	2.9167807934664694e-10
b'scaffold_5'	10695000	10764000	925	5.234576153825125e-10
b'scaffold_5'	10764000	10833000	1272	1.9190356236207465e-09
b'scaffold_5'	10833000	10902000	1008	1.3130100889867875e-09
b'scaffold_5'	10902000	10971000	959	1.0110558880067587e-09
b'scaffold_5'	10971000	11040000	913	3.8954445098329984e-10
b'scaffold_5'	11040000	11109000	916	1.1747030783598402e-09
b'scaffold_5'	11109000	11178000	1211	7.414123911884411e-10
b'scaffold_5'	11178000	11247000	1079	8.947952129436389e-10
b'scaffold_5'	11247000	11316000	1156	7.180878285764503e-10
b'scaffold_5'	11316000	11385000	996	8.975428480941406e-10
b'scaffold_5'	11385000	11454000	1086	5.396519146781236e-10
b'scaffold_5'	11454000	11523000	974	6.242259890208481e-10
b'scaffold_5'	11523000	11592000	792	6.471567387251232e-11
b'scaffold_5'	11592000	11661000	869	1.0320279009105277e-10
b'scaffold_5'	11661000	11730000	1090	8.624898060749115e-11
b'scaffold_5'	11730000	11799000	846	4.1572882936435774e-10
b'scaffold_5'	11799000	11868000	990	5.215652389479203e-10
b'scaffold_5'	11868000	11937000	903	3.951155617024885e-10
b'scaffold_5'	11937000	12006000	846	6.692088370569522e-10
b'scaffold_5'	12006000	12075000	985	3.6814228497143257e-10
b'scaffold_5'	12075000	12144000	922	4.223839840609815e-10
b'scaffold_5'	12144000	12213000	907	8.068215918557623e-10
b'scaffold_5'	12213000	12282000	1062	6.657871701898293e-10
b'scaffold_5'	12282000	12351000	927	5.383183873250337e-10
b'scaffold_5'	12351000	12420000	701	4.648985424868993e-10
b'scaffold_5'	12420000	12489000	1243	1.1967560499602588e-09
b'scaffold_5'	12489000	12558000	1075	1.1638188723441636e-09
b'scaffold_5'	12558000	12627000	1500	1.873369105814877e-09
b'scaffold_5'	12627000	12696000	996	8.836991277596574e-10
b'scaffold_5'	12696000	12765000	1054	5.325118553077283e-10
b'scaffold_5'	12765000	12834000	986	8.567059429188281e-10
b'scaffold_5'	12834000	12903000	1212	5.631912004741014e-10
b'scaffold_5'	12903000	12972000	1147	5.426419231650757e-10
b'scaffold_5'	12972000	13041000	1137	7.39562674989078e-10
b'scaffold_5'	13041000	13110000	864	4.376648803200744e-10
b'scaffold_5'	13110000	13179000	946	5.816943665008386e-10
b'scaffold_5'	13179000	13248000	1017	6.012510823368653e-10
b'scaffold_5'	13248000	13317000	842	6.219062202296079e-10
b'scaffold_5'	13317000	13386000	1044	7.368276799082738e-10
b'scaffold_5'	13386000	13455000	1068	5.323004501420371e-10
b'scaffold_5'	13455000	13524000	1435	8.612389879141068e-10
b'scaffold_5'	13524000	13593000	1333	1.1406749047279763e-09
b'scaffold_5'	13593000	13662000	1025	3.4447628247673717e-10
b'scaffold_5'	13662000	13731000	974	2.6902802245389097e-10
b'scaffold_5'	13731000	13800000	1315	1.628106525933304e-09
b'scaffold_5'	13800000	13869000	1579	1.4424731588481116e-09
b'scaffold_5'	13869000	13938000	1102	1.4790481485231575e-09
b'scaffold_5'	13938000	14007000	972	5.754850902627956e-10
b'scaffold_5'	14007000	14076000	822	5.296087472999468e-10
b'scaffold_5'	14076000	14145000	947	2.3265732790533157e-10
b'scaffold_5'	14145000	14214000	790	1.0310796544181094e-09
b'scaffold_5'	14214000	14283000	627	6.896210528739926e-11
b'scaffold_5'	14283000	14352000	884	7.335132956327088e-10
b'scaffold_5'	14352000	14421000	915	7.041568917610541e-10
b'scaffold_5'	14421000	14490000	1122	1.7031936354647609e-09
b'scaffold_5'	14490000	14559000	1478	1.1648425599887926e-09
b'scaffold_5'	14559000	14628000	1072	1.330438059084878e-09
b'scaffold_5'	14628000	14697000	1147	9.235181913225759e-10
b'scaffold_5'	14697000	14766000	1340	1.6405821167239002e-09
b'scaffold_5'	14766000	14835000	1130	1.3159872994031707e-09
b'scaffold_5'	14835000	14904000	1234	8.127118643348137e-10
b'scaffold_5'	14904000	14973000	841	2.7474828599551044e-10
b'scaffold_5'	14973000	15042000	1426	1.2083450978624443e-09
b'scaffold_5'	15042000	15111000	916	4.6546797762677327e-10
b'scaffold_5'	15111000	15180000	875	4.487002931695077e-10
b'scaffold_5'	15180000	15249000	943	9.432878923330061e-10
b'scaffold_5'	15249000	15318000	935	5.131867687489088e-10
b'scaffold_5'	15318000	15387000	971	7.98170728154769e-10
b'scaffold_5'	15387000	15456000	743	1.3485174667750053e-09
b'scaffold_5'	15456000	15525000	912	9.128363844229311e-10
b'scaffold_5'	15525000	15594000	714	1.927077556227858e-10
b'scaffold_5'	15594000	15663000	902	8.659390398302641e-10
b'scaffold_5'	15663000	15732000	885	1.1471507284357662e-09
b'scaffold_5'	15732000	15801000	1046	1.0053850787378307e-09
b'scaffold_5'	15801000	15870000	1243	9.004548041507104e-10
b'scaffold_5'	15870000	15939000	1228	1.6123321534531757e-09
b'scaffold_5'	15939000	16008000	952	1.4455492778098782e-09
b'scaffold_5'	16008000	16077000	933	5.013258013473553e-10
b'scaffold_5'	16077000	16146000	1227	1.8768877852169286e-09
b'scaffold_5'	16146000	16215000	1173	1.6988151548217527e-09
b'scaffold_5'	16215000	16284000	1349	1.4236555710876483e-09
b'scaffold_5'	16284000	16353000	1039	1.1896924630115337e-09
b'scaffold_5'	16353000	16422000	1357	5.812108838349079e-10
b'scaffold_5'	16422000	16491000	1340	1.0100345703751977e-09
b'scaffold_5'	16491000	16560000	1253	6.810726484741876e-10
b'scaffold_5'	16560000	16629000	1185	1.2634110874971434e-09
b'scaffold_5'	16629000	16698000	1266	2.0777563863094315e-09
b'scaffold_5'	16698000	16767000	1483	1.3146495060265578e-09
b'scaffold_5'	16767000	16836000	1152	8.679361708424747e-10
b'scaffold_5'	16836000	16905000	1255	5.900996968479571e-10
b'scaffold_5'	16905000	16974000	1215	1.2147551932078068e-09
b'scaffold_5'	16974000	17043000	1264	1.625965614128284e-09
b'scaffold_5'	17043000	17112000	987	1.5817450807955946e-09
b'scaffold_5'	17112000	17181000	1188	1.7889977860901445e-09
b'scaffold_5'	17181000	17250000	1173	2.144366867600632e-09
b'scaffold_5'	17250000	17319000	1275	1.7387486900158692e-09
b'scaffold_5'	17319000	17388000	1153	1.1242360200837178e-09
b'scaffold_5'	17388000	17457000	1256	8.31053553471165e-10
b'scaffold_5'	17457000	17526000	1261	1.909769030524612e-09
b'scaffold_5'	17526000	17595000	1127	1.5760559434256053e-09
b'scaffold_5'	17595000	17664000	950	5.571419791186034e-10
b'scaffold_5'	17664000	17733000	1178	1.1681357721476144e-09
b'scaffold_5'	17733000	17802000	1016	5.06108171717418e-10
b'scaffold_5'	17802000	17871000	937	1.0900808137513939e-09
b'scaffold_5'	17871000	17940000	1152	5.909984058034519e-10
b'scaffold_5'	17940000	18009000	1029	1.1466255335398336e-09
b'scaffold_5'	18009000	18078000	999	6.309040538437985e-10
b'scaffold_5'	18078000	18147000	1000	7.616535667985893e-10
b'scaffold_5'	18147000	18216000	1034	7.660652671247717e-10
b'scaffold_5'	18216000	18285000	1081	2.142590819307475e-09
b'scaffold_5'	18285000	18354000	1064	6.700672557902859e-10
b'scaffold_5'	18354000	18423000	1056	6.455349345186956e-10
b'scaffold_5'	18423000	18492000	1143	9.779460154384209e-10
b'scaffold_5'	18492000	18561000	999	1.2737250683685898e-09
b'scaffold_5'	18561000	18630000	1027	1.899894489576244e-09
b'scaffold_5'	18630000	18699000	878	9.499191888980756e-10
b'scaffold_5'	18699000	18768000	1040	1.5628679267066818e-09
b'scaffold_5'	18768000	18837000	971	6.406271114568851e-10
b'scaffold_5'	18837000	18906000	963	8.119837963202359e-10
b'scaffold_5'	18906000	18975000	1021	8.775023335904407e-10
b'scaffold_5'	18975000	19044000	979	7.797936468232647e-10
b'scaffold_5'	19044000	19113000	1254	1.3435891035999362e-09
b'scaffold_5'	19113000	19182000	1176	2.965637822864868e-10
b'scaffold_5'	19182000	19251000	1304	1.0826113225645065e-09
b'scaffold_5'	19251000	19320000	1087	6.917555613799308e-10
b'scaffold_5'	19320000	19389000	908	4.355209664985012e-10
b'scaffold_5'	19389000	19458000	772	5.000060200700614e-10
b'scaffold_5'	19458000	19527000	664	2.7242188116767904e-10
b'scaffold_5'	19527000	19596000	717	6.717505970722553e-10
b'scaffold_5'	19596000	19665000	846	8.546726297071084e-10
b'scaffold_5'	19665000	19734000	747	3.4149891405948275e-10
b'scaffold_5'	19734000	19803000	740	2.1931399632999957e-10
b'scaffold_5'	19803000	19872000	831	7.510984765976625e-10
b'scaffold_5'	19872000	19941000	819	6.784314311742491e-11
b'scaffold_5'	19941000	20010000	718	2.431003954885638e-10
b'scaffold_5'	20010000	20079000	673	3.0234835218269284e-10
b'scaffold_5'	20079000	20148000	770	1.9247723235167697e-10
b'scaffold_5'	20148000	20217000	1052	6.170715515711718e-10
b'scaffold_5'	20217000	20286000	765	5.875549348161009e-10
b'scaffold_5'	20286000	20355000	656	7.146255554854241e-10
b'scaffold_5'	20355000	20424000	992	5.955662109903988e-10
b'scaffold_5'	20424000	20493000	652	4.222062330808597e-10
b'scaffold_5'	20493000	20562000	736	4.5412161906278065e-10
b'scaffold_5'	20562000	20631000	700	1.3587942427050774e-10
b'scaffold_5'	20631000	20700000	668	2.963011848385208e-10
b'scaffold_5'	20700000	20769000	827	1.5986806454423274e-10
b'scaffold_5'	20769000	20838000	712	1.978728041029415e-10
b'scaffold_5'	20838000	20907000	848	6.051262117043873e-10
b'scaffold_5'	20907000	20976000	741	5.179765651599186e-10
b'scaffold_5'	20976000	21045000	761	5.095476926829885e-10
b'scaffold_5'	21045000	21114000	765	4.4902925098338604e-10
b'scaffold_5'	21114000	21183000	659	6.050092910596851e-10
b'scaffold_5'	21183000	21252000	852	4.717432982289859e-10
b'scaffold_5'	21252000	21321000	683	6.15059884478809e-10
b'scaffold_5'	21321000	21390000	731	2.1988288273062234e-11
b'scaffold_5'	21390000	21459000	707	2.2930154740150692e-10
b'scaffold_5'	21459000	21528000	621	1.8959150443972984e-10
b'scaffold_5'	21528000	21597000	548	3.713718227791531e-10
b'scaffold_5'	21597000	21666000	498	4.669048375496406e-10
b'scaffold_5'	21666000	21735000	750	2.577208481059608e-10
b'scaffold_5'	21735000	21804000	683	3.4979996383159655e-10
b'scaffold_5'	21804000	21873000	689	2.5663917414159394e-10
b'scaffold_5'	21873000	21942000	698	1.5082883470178305e-10
b'scaffold_5'	21942000	22011000	632	1.0286925025190942e-10
b'scaffold_5'	22011000	22080000	635	5.949295507436209e-11
b'scaffold_5'	22080000	22149000	634	1.4872773911631016e-10
b'scaffold_5'	22149000	22218000	738	2.959586389497172e-10
b'scaffold_5'	22218000	22287000	560	3.7186826151652355e-10
b'scaffold_5'	22287000	22356000	726	2.719380825000061e-10
b'scaffold_5'	22356000	22425000	856	5.570615566751528e-10
b'scaffold_5'	22425000	22494000	750	3.437984587392069e-10
b'scaffold_5'	22494000	22563000	752	5.1675703969921255e-11
b'scaffold_5'	22563000	22632000	558	6.42443572736654e-11
b'scaffold_5'	22632000	22701000	490	1.5874404634637949e-10
b'scaffold_5'	22701000	22770000	671	5.971174635440288e-10
b'scaffold_5'	22770000	22839000	881	4.776321487001965e-10
b'scaffold_5'	22839000	22908000	943	6.244465582370701e-10
b'scaffold_5'	22908000	22977000	1003	5.17363363778717e-10
b'scaffold_5'	22977000	23046000	1399	4.5770981884816846e-10
b'scaffold_5'	23046000	23115000	1328	8.074689214251473e-10
b'scaffold_5'	23115000	23184000	870	8.479135104372226e-10
b'scaffold_5'	23184000	23253000	1276	4.5881835296064233e-10
b'scaffold_5'	23253000	23322000	1005	9.52181445372192e-10
b'scaffold_5'	23322000	23391000	843	5.1744118347158946e-11
b'scaffold_5'	23391000	23460000	696	1.882390169820935e-10
b'scaffold_5'	23460000	23529000	731	6.100062266128631e-10
b'scaffold_5'	23529000	23598000	964	2.5483069616961925e-10
b'scaffold_5'	23598000	23667000	731	5.551522741473401e-10
b'scaffold_5'	23667000	23736000	869	4.1642703521427546e-10
b'scaffold_5'	23736000	23805000	778	5.077509067754839e-10
b'scaffold_5'	23805000	23874000	1091	5.247837166946553e-10
b'scaffold_5'	23874000	23943000	921	5.095565407317768e-10
b'scaffold_5'	23943000	24012000	861	3.191787629858325e-10
b'scaffold_5'	24012000	24081000	824	2.9089992505589247e-10
b'scaffold_5'	24081000	24150000	759	3.979816975064045e-10
b'scaffold_5'	24150000	24219000	679	3.2358714529371913e-10
b'scaffold_5'	24219000	24288000	883	6.655244147409917e-10
b'scaffold_5'	24288000	24357000	819	1.0455936144483044e-09
b'scaffold_6'	0	91000	1273	8.329622039954927e-10
b'scaffold_6'	91000	182000	1196	5.105516302187151e-10
b'scaffold_6'	182000	273000	1100	5.197229487895044e-10
b'scaffold_6'	273000	364000	850	2.040466881458311e-10
b'scaffold_6'	364000	455000	850	4.252306857577376e-10
b'scaffold_6'	455000	546000	1172	1.0604030361076792e-09
b'scaffold_6'	546000	637000	1294	4.1007634819649146e-10
b'scaffold_6'	637000	728000	926	8.247369946415642e-10
b'scaffold_6'	728000	819000	1069	8.777864191568928e-10
b'scaffold_6'	819000	910000	1221	6.028679052520513e-10
b'scaffold_6'	910000	1001000	1726	9.957988498792197e-10
b'scaffold_6'	1001000	1092000	1447	1.174203479605045e-09
b'scaffold_6'	1092000	1183000	1184	4.917899747666635e-10
b'scaffold_6'	1183000	1274000	1177	1.7584226862623588e-10
b'scaffold_6'	1274000	1365000	1409	1.3475663015302657e-09
b'scaffold_6'	1365000	1456000	1365	5.796177610504047e-10
b'scaffold_6'	1456000	1547000	1044	4.660484728276326e-10
b'scaffold_6'	1547000	1638000	1075	1.1529659505009885e-09
b'scaffold_6'	1638000	1729000	844	2.2480342059876774e-10
b'scaffold_6'	1729000	1820000	942	6.554103049716376e-10
b'scaffold_6'	1820000	1911000	1196	1.1869190737190231e-09
b'scaffold_6'	1911000	2002000	1081	5.543259295908636e-10
b'scaffold_6'	2002000	2093000	1072	1.5636625130880428e-09
b'scaffold_6'	2093000	2184000	939	5.974892395940074e-10
b'scaffold_6'	2184000	2275000	1283	7.583611446441238e-10
b'scaffold_6'	2275000	2366000	1090	5.570481266010991e-10
b'scaffold_6'	2366000	2457000	1013	7.916541402222048e-10
b'scaffold_6'	2457000	2548000	1116	9.702602210588345e-10
b'scaffold_6'	2548000	2639000	870	8.113502128266468e-10
b'scaffold_6'	2639000	2730000	819	8.247927689491044e-10
b'scaffold_6'	2730000	2821000	797	6.320620422289639e-10
b'scaffold_6'	2821000	2912000	852	7.489210665913907e-10
b'scaffold_6'	2912000	3003000	885	3.9026999098393826e-10
b'scaffold_6'	3003000	3094000	592	2.638051456548693e-10
b'scaffold_6'	3094000	3185000	731	7.98905906208552e-10
b'scaffold_6'	3185000	3276000	840	5.348630662723412e-10
b'scaffold_6'	3276000	3367000	849	9.163481117866488e-10
b'scaffold_6'	3367000	3458000	879	5.501457005410176e-10
b'scaffold_6'	3458000	3549000	1225	5.484029509314699e-10
b'scaffold_6'	3549000	3640000	1198	4.66670048255009e-10
b'scaffold_6'	3640000	3731000	795	2.8451068582553073e-10
b'scaffold_6'	3731000	3822000	840	4.2768143727121855e-10
b'scaffold_6'	3822000	3913000	913	3.832218881205925e-10
b'scaffold_6'	3913000	4004000	917	7.048576256249112e-10
b'scaffold_6'	4004000	4095000	1164	1.4299018195295568e-09
b'scaffold_6'	4095000	4186000	1380	1.5120632205687641e-09
b'scaffold_6'	4186000	4277000	1409	1.1966893735926044e-09
b'scaffold_6'	4277000	4368000	1450	9.436162181433995e-10
b'scaffold_6'	4368000	4459000	1067	1.0045325060367319e-09
b'scaffold_6'	4459000	4550000	1096	6.57482328396806e-10
b'scaffold_6'	4550000	4641000	1114	1.4931296601688258e-09
b'scaffold_6'	4641000	4732000	873	5.40455191107402e-10
b'scaffold_6'	4732000	4823000	1227	6.522575555873298e-10
b'scaffold_6'	4823000	4914000	1411	6.264231491360222e-10
b'scaffold_6'	4914000	5005000	1413	7.006271522980174e-10
b'scaffold_6'	5005000	5096000	1557	1.4576508805382986e-09
b'scaffold_6'	5096000	5187000	1864	1.1637183837900682e-09
b'scaffold_6'	5187000	5278000	1302	8.167852847957158e-10
b'scaffold_6'	5278000	5369000	1427	9.005573467161317e-10
b'scaffold_6'	5369000	5460000	1075	5.599174224224397e-10
b'scaffold_6'	5460000	5551000	1399	1.046454719196449e-09
b'scaffold_6'	5551000	5642000	1381	1.0714101668011642e-09
b'scaffold_6'	5642000	5733000	1152	6.007511675803278e-10
b'scaffold_6'	5733000	5824000	1414	5.734650491242581e-10
b'scaffold_6'	5824000	5915000	1078	1.1016818697197919e-09
b'scaffold_6'	5915000	6006000	1478	8.638684384129367e-10
b'scaffold_6'	6006000	6097000	1554	9.210437396784121e-10
b'scaffold_6'	6097000	6188000	1213	1.1110028151156256e-09
b'scaffold_6'	6188000	6279000	1403	3.6319875371272673e-10
b'scaffold_6'	6279000	6370000	1216	8.944441350077897e-10
b'scaffold_6'	6370000	6461000	1136	5.20870193115427e-10
b'scaffold_6'	6461000	6552000	874	8.365775799307304e-10
b'scaffold_6'	6552000	6643000	1221	4.714887588254518e-10
b'scaffold_6'	6643000	6734000	1253	1.1239337644170755e-09
b'scaffold_6'	6734000	6825000	1456	2.144302679746699e-09
b'scaffold_6'	6825000	6916000	1135	6.369844013709265e-10
b'scaffold_6'	6916000	7007000	954	3.534262418269482e-10
b'scaffold_6'	7007000	7098000	1358	6.545071719917486e-10
b'scaffold_6'	7098000	7189000	1629	1.0921988154300872e-09
b'scaffold_6'	7189000	7280000	1140	6.599047977543387e-10
b'scaffold_6'	7280000	7371000	1153	7.46613147865492e-10
b'scaffold_6'	7371000	7462000	1362	5.747685563118164e-10
b'scaffold_6'	7462000	7553000	1131	9.726678383344725e-10
b'scaffold_6'	7553000	7644000	1248	4.3994009286563077e-10
b'scaffold_6'	7644000	7735000	1100	2.8594928375798154e-10
b'scaffold_6'	7735000	7826000	1393	1.0369999470626924e-09
b'scaffold_6'	7826000	7917000	1332	9.307048609499808e-10
b'scaffold_6'	7917000	8008000	1320	3.703909533706244e-10
b'scaffold_6'	8008000	8099000	1291	7.592912957729912e-10
b'scaffold_6'	8099000	8190000	1181	7.936384731638465e-10
b'scaffold_6'	8190000	8281000	1009	6.573549796946033e-10
b'scaffold_6'	8281000	8372000	1025	4.072288564953792e-10
b'scaffold_6'	8372000	8463000	1175	5.088423767938661e-10
b'scaffold_6'	8463000	8554000	1098	1.5781255968377055e-09
b'scaffold_6'	8554000	8645000	1119	5.842953768428489e-10
b'scaffold_6'	8645000	8736000	1090	1.5630349336275604e-09
b'scaffold_6'	8736000	8827000	973	1.045605622514517e-09
b'scaffold_6'	8827000	8918000	1007	1.0132841742935629e-09
b'scaffold_6'	8918000	9009000	729	4.191157360398126e-10
b'scaffold_6'	9009000	9100000	783	4.869080638477327e-10
b'scaffold_6'	9100000	9191000	968	4.411778716907621e-10
b'scaffold_6'	9191000	9282000	1009	7.235861008940069e-10
b'scaffold_6'	9282000	9373000	796	9.886249783223835e-10
b'scaffold_6'	9373000	9464000	952	4.685654267061543e-10
b'scaffold_6'	9464000	9555000	1188	6.180876551739824e-10
b'scaffold_6'	9555000	9646000	1064	1.4163883210159216e-09
b'scaffold_6'	9646000	9737000	882	5.330850824685115e-10
b'scaffold_6'	9737000	9828000	1307	1.4676978399373846e-09
b'scaffold_6'	9828000	9919000	1414	1.0841191248785512e-09
b'scaffold_6'	9919000	10010000	837	8.255696592328893e-10
b'scaffold_6'	10010000	10101000	796	5.104672577534842e-10
b'scaffold_6'	10101000	10192000	1152	7.572206943556636e-10
b'scaffold_6'	10192000	10283000	1184	1.0784710677350789e-09
b'scaffold_6'	10283000	10374000	1049	1.700743515954765e-09
b'scaffold_6'	10374000	10465000	1191	1.4390089897466309e-09
b'scaffold_6'	10465000	10556000	1129	1.4230205655862184e-09
b'scaffold_6'	10556000	10647000	1068	2.7327236388087624e-09
b'scaffold_6'	10647000	10738000	1249	9.234246548068141e-10
b'scaffold_6'	10738000	10829000	1109	1.0956114762475504e-09
b'scaffold_6'	10829000	10920000	1098	4.712182613339245e-10
b'scaffold_6'	10920000	11011000	1074	8.792507712313524e-10
b'scaffold_6'	11011000	11102000	1160	1.5048353127139708e-09
b'scaffold_6'	11102000	11193000	1271	1.4836058416543464e-09
